Whitelist id,Intersection id,Intersection name,Short description,Street,Number,Corner,Place of business,Bearing,Latitude,Longitude,Service id,Service name,Street view
12949,1704,Avenida D & Rua 23,Avenida D,Avenida D,,,,-96.2642,-16.691189,-49.264611,10,gyn_west,"https://www.instantstreetview.com/@-16.691189,-49.264611,-96.2642h,0p,1z"
12953,1783,Avenida T-4 & Rua T-58,rua T-58,rua T-58,,,,-91.8371,-16.707927,-49.267357,10,gyn_west,"https://www.instantstreetview.com/@-16.707927,-49.267357,-91.8371h,0p,1z"
12954,1783,Avenida T-4 & Rua T-58,Avenida T-4,Avenida T-4,176,,,178.565,-16.708072,-49.267297,10,gyn_west,"https://www.instantstreetview.com/@-16.708072,-49.267297,178.565h,0p,1z"
12956,1785,[Unset] & [Unset],Alameda Ricardo Paranhos,Alameda Ricardo Paranhos,504,,,61.3768,-16.704514,-49.260514,10,gyn_west,"https://www.instantstreetview.com/@-16.704514,-49.260514,61.3768h,0p,1z"
12958,1787,Rua T-50 & Avenida T-3,Avenida T-3,Avenida T-3,,,,150.148,-16.699938,-49.277753,10,gyn_west,"https://www.instantstreetview.com/@-16.699938,-49.277753,150.148h,0p,1z"
12960,1788,Rua 142 & Rua 146,rua 142,rua 142,156,,,-100.966,-16.69517,-49.261408,10,gyn_west,"https://www.instantstreetview.com/@-16.69517,-49.261408,-100.966h,0p,1z"
12961,1591,[Unset] & [Unset],Avenida T-10,Avenida T-10,,,,-131.248,-16.703869,-49.266171,10,gyn_west,"https://www.instantstreetview.com/@-16.703869,-49.266171,-131.248h,0p,1z"
12962,1591,[Unset] & [Unset],rua T-27,rua T-27,2195,,,-37.3701,-16.703729,-49.266085,10,gyn_west,"https://www.instantstreetview.com/@-16.703729,-49.266085,-37.3701h,0p,1z"
12964,1790,Rua 22 & Rua 13,rua 22,rua 22,369,,,84.296,-16.690498,-49.267543,10,gyn_west,"https://www.instantstreetview.com/@-16.690498,-49.267543,84.296h,0p,1z"
12965,1791,Avenida T-8 & Rua 25,Avenida T-8,Avenida T-8,41,,,84.4387,-16.6933,-49.270271,10,gyn_west,"https://www.instantstreetview.com/@-16.6933,-49.270271,84.4387h,0p,1z"
12968,1793,[Unset] & [Unset],Avenida Portugal,Avenida Portugal,761,,,-7.36032,-16.692908,-49.269679,10,gyn_west,"https://www.instantstreetview.com/@-16.692908,-49.269679,-7.36032h,0p,1z"
12970,1795,[Unset] & [Unset],Avenida T-2,Avenida T-2,12,,,-42.2594,-16.706292,-49.269607,10,gyn_west,"https://www.instantstreetview.com/@-16.706292,-49.269607,-42.2594h,0p,1z"
12971,1796,Rua T-64 & Rua S-5,rua S-5,rua S-5,549,,,-1.79642,-16.715392,-49.260335,10,gyn_west,"https://www.instantstreetview.com/@-16.715392,-49.260335,-1.79642h,0p,1z"
12973,1797,[Unset] & [Unset],rua 82,rua 82,687,,,-161.881,-16.679797,-49.257403,10,gyn_west,"https://www.instantstreetview.com/@-16.679797,-49.257403,-161.881h,0p,1z"
12976,1799,[Unset] & [Unset],Avenida T-8,Avenida T-8,,,,-125.877,-16.698552,-49.278909,10,gyn_west,"https://www.instantstreetview.com/@-16.698552,-49.278909,-125.877h,0p,1z"
12981,1801,[Unset] & [Unset],rua 148,rua 148,416,,,166.9,-16.694999,-49.259885,10,gyn_west,"https://www.instantstreetview.com/@-16.694999,-49.259885,166.9h,0p,1z"
12983,1802,Avenida Americano do Brasil & Alameda Coronel Eugênio Jardim,Avenida Americano do Brasil,Avenida Americano do Brasil,,,,62.4489,-16.708044,-49.260356,10,gyn_west,"https://www.instantstreetview.com/@-16.708044,-49.260356,62.4489h,0p,1z"
12984,1802,Avenida Americano do Brasil & Alameda Coronel Eugênio Jardim,Alameda Coronel Eugênio Jardim,Alameda Coronel Eugênio Jardim,,,,-1.7815,-16.70794,-49.26047,10,gyn_west,"https://www.instantstreetview.com/@-16.70794,-49.26047,-1.7815h,0p,1z"
12987,1804,Rua 1 & Avenida Assis Chateaubriand,Avenida Assis Chateaubriand,Avenida Assis Chateaubriand,,,,74.326,-16.684304,-49.261731,10,gyn_west,"https://www.instantstreetview.com/@-16.684304,-49.261731,74.326h,0p,1z"
12988,1804,Rua 1 & Avenida Assis Chateaubriand,rua 1,rua 1,,,,162.965,-16.684417,-49.261871,10,gyn_west,"https://www.instantstreetview.com/@-16.684417,-49.261871,162.965h,0p,1z"
12989,1805,[Unset] & [Unset],Avenida 1 Radial,Avenida 1 Radial,,,,1.43581,-16.704352,-49.252795,10,gyn_west,"https://www.instantstreetview.com/@-16.704352,-49.252795,1.43581h,0p,1z"
12990,1806,[Unset] & [Unset],rua 1112,rua 1112,,,,75.9339,-16.723178,-49.266376,10,gyn_west,"https://www.instantstreetview.com/@-16.723178,-49.266376,75.9339h,0p,1z"
12991,1806,[Unset] & [Unset],Avenida T-4,Avenida T-4,,,,-1.67905,-16.723058,-49.266498,10,gyn_west,"https://www.instantstreetview.com/@-16.723058,-49.266498,-1.67905h,0p,1z"
12995,1809,[Unset] & [Unset],Avenida 85,Avenida 85,,,,-152.633,-16.689628,-49.261381,10,gyn_west,"https://www.instantstreetview.com/@-16.689628,-49.261381,-152.633h,0p,1z"
12997,1810,[Unset] & [Unset],Avenida Deputado Jamel Cecílio,Avenida Deputado Jamel Cecílio,656,,,76.9561,-16.697855,-49.251988,10,gyn_west,"https://www.instantstreetview.com/@-16.697855,-49.251988,76.9561h,0p,1z"
12998,1811,[Unset] & [Unset],rua 261,rua 261,,,,121.152,-16.686424,-49.283187,10,gyn_west,"https://www.instantstreetview.com/@-16.686424,-49.283187,121.152h,0p,1z"
13007,1816,Rua 132-C & Rua 89,rua 132-C,rua 132-C,119,,,-49.0738,-16.69461,-49.257588,10,gyn_west,"https://www.instantstreetview.com/@-16.69461,-49.257588,-49.0738h,0p,1z"
13009,1817,[Unset] & [Unset],Alameda Coronel Joaquim de Bastos,Alameda Coronel Joaquim de Bastos,,,,-94.9556,-16.708122,-49.261575,10,gyn_west,"https://www.instantstreetview.com/@-16.708122,-49.261575,-94.9556h,0p,1z"
13011,1819,[Unset] & [Unset],Avenida 4 Radial,Avenida 4 Radial,,,,-136.503,-16.719823,-49.25864,10,gyn_west,"https://www.instantstreetview.com/@-16.719823,-49.25864,-136.503h,0p,1z"
13017,1824,[Unset] & [Unset],Avenida T-9,Avenida T-9,1285,,,51.6154,-16.703074,-49.273563,10,gyn_west,"https://www.instantstreetview.com/@-16.703074,-49.273563,51.6154h,0p,1z"
13018,1825,Rua T-50 & Avenida T-1,Avenida T-1,Avenida T-1,1393,,,-37.4812,-16.697066,-49.274137,10,gyn_west,"https://www.instantstreetview.com/@-16.697066,-49.274137,-37.4812h,0p,1z"
13020,1826,Avenida Portugal & Rua 22,Avenida Portugal,Avenida Portugal,503,,,-5.62943,-16.690534,-49.269938,10,gyn_west,"https://www.instantstreetview.com/@-16.690534,-49.269938,-5.62943h,0p,1z"
13025,1828,Rua 1134 & Rua 1130,Alameda Dom Emanuel Gomes,Alameda Dom Emanuel Gomes,,,,166.268,-16.701094,-49.259891,10,gyn_west,"https://www.instantstreetview.com/@-16.701094,-49.259891,166.268h,0p,1z"
13027,2690,[Unset] & [Unset],rua 28,rua 28,266,,,-96.2116,-16.693717,-49.26753,10,gyn_west,"https://www.instantstreetview.com/@-16.693717,-49.26753,-96.2116h,0p,1z"
13030,1829,Rua Duzentos e Oitenta & Rua 261,rua 261,rua 261,699,,,-86.539,-16.686537,-49.282293,10,gyn_west,"https://www.instantstreetview.com/@-16.686537,-49.282293,-86.539h,0p,1z"
13037,1831,Avenida T-4 & Avenida T-14,Avenida T-14,Avenida T-14,,,,-92.6926,-16.720332,-49.26685,10,gyn_west,"https://www.instantstreetview.com/@-16.720332,-49.26685,-92.6926h,0p,1z"
13038,2733,[Unset] & [Unset],Alameda Couto Magalhães,Alameda Couto Magalhães,1038,,,-1.31355,-16.710551,-49.258716,10,gyn_west,"https://www.instantstreetview.com/@-16.710551,-49.258716,-1.31355h,0p,1z"
13040,1833,Avenida 85 & Rua 101,Avenida 85,Avenida 85,,,,-177.063,-16.686909,-49.259725,10,gyn_west,"https://www.instantstreetview.com/@-16.686909,-49.259725,-177.063h,0p,1z"
13043,1644,[Unset] & [Unset],Avenida Americano do Brasil,Avenida Americano do Brasil,,,,46.2602,-16.70476,-49.255307,10,gyn_west,"https://www.instantstreetview.com/@-16.70476,-49.255307,46.2602h,0p,1z"
13054,1839,Rua 124 & Rua 84,rua 124,rua 124,,,,-115.256,-16.688433,-49.254082,10,gyn_west,"https://www.instantstreetview.com/@-16.688433,-49.254082,-115.256h,0p,1z"
13055,1839,Rua 124 & Rua 84,rua 84,rua 84,696,,,163.013,-16.688569,-49.253941,10,gyn_west,"https://www.instantstreetview.com/@-16.688569,-49.253941,163.013h,0p,1z"
13060,1844,Rua João de Abreu & Rua 27,rua João de Abreu,rua João de Abreu,168,,,-95.9684,-16.689103,-49.265834,10,gyn_west,"https://www.instantstreetview.com/@-16.689103,-49.265834,-95.9684h,0p,1z"
13061,1844,Rua João de Abreu & Rua 27,rua 27,rua 27,,,,19.5701,-16.689036,-49.265635,10,gyn_west,"https://www.instantstreetview.com/@-16.689036,-49.265635,19.5701h,0p,1z"
13065,1847,[Unset] & [Unset],Alameda Ricardo Paranhos,Alameda Ricardo Paranhos,700,,Buldog's Sanduicheria - Unidade Marista,46.1333,-16.703232,-49.258518,10,gyn_west,"https://www.instantstreetview.com/@-16.703232,-49.258518,46.1333h,0p,1z"
13066,1848,[Unset] & [Unset],Avenida T-4,Avenida T-4,777,,,-3.24852,-16.713757,-49.266858,10,gyn_west,"https://www.instantstreetview.com/@-16.713757,-49.266858,-3.24852h,0p,1z"
13068,1849,Avenida D & Rua 13,rua 13,rua 13,,,,-6.61575,-16.69141,-49.267633,10,gyn_west,"https://www.instantstreetview.com/@-16.69141,-49.267633,-6.61575h,0p,1z"
13069,1850,Rua 126 & Rua 89,rua 89,rua 89,314,,,-138.747,-16.692863,-49.255908,10,gyn_west,"https://www.instantstreetview.com/@-16.692863,-49.255908,-138.747h,0p,1z"
13073,1852,[Unset] & [Unset],Avenida C-2,Avenida C-2,442,,,-56.8563,-16.693207,-49.286219,10,gyn_west,"https://www.instantstreetview.com/@-16.693207,-49.286219,-56.8563h,0p,1z"
13074,1852,[Unset] & [Unset],Avenida C-2,Avenida C-2,,,,124.368,-16.693451,-49.286006,10,gyn_west,"https://www.instantstreetview.com/@-16.693451,-49.286006,124.368h,0p,1z"
13080,1855,[Unset] & [Unset],rua S-1,rua S-1,,,,176.971,-16.720585,-49.263552,10,gyn_west,"https://www.instantstreetview.com/@-16.720585,-49.263552,176.971h,0p,1z"
13081,1856,[Unset] & [Unset],Avenida T-63,Avenida T-63,,,,89.2759,-16.714407,-49.274512,10,gyn_west,"https://www.instantstreetview.com/@-16.714407,-49.274512,89.2759h,0p,1z"
13085,1859,[Unset] & [Unset],rua 1127,rua 1127,174,,,127.234,-16.700812,-49.262667,10,gyn_west,"https://www.instantstreetview.com/@-16.700812,-49.262667,127.234h,0p,1z"
13088,1861,[Unset] & [Unset],Avenida 85,Avenida 85,,,,-2.08506,-16.706228,-49.263958,10,gyn_west,"https://www.instantstreetview.com/@-16.706228,-49.263958,-2.08506h,0p,1z"
13090,2734,[Unset] & [Unset],Avenida C-197,Avenida C-197,428,,,140.824,-16.698952,-49.280561,10,gyn_west,"https://www.instantstreetview.com/@-16.698952,-49.280561,140.824h,0p,1z"
13091,1862,[Unset] & [Unset],rua S-1,rua S-1,539,,,-2.5598,-16.717314,-49.263492,10,gyn_west,"https://www.instantstreetview.com/@-16.717314,-49.263492,-2.5598h,0p,1z"
13093,1863,Avenida Tocantins & Rua 3,Avenida Tocantins,Avenida Tocantins,393,,,125.941,-16.676953,-49.260371,10,gyn_west,"https://www.instantstreetview.com/@-16.676953,-49.260371,125.941h,0p,1z"
13094,1864,[Unset] & [Unset],Avenida D,Avenida D,366,,,-95.9529,-16.691365,-49.266353,10,gyn_west,"https://www.instantstreetview.com/@-16.691365,-49.266353,-95.9529h,0p,1z"
13096,1866,Rua 4 & Rua 9,rua 9,rua 9,0,,,163.151,-16.682808,-49.268314,10,gyn_west,"https://www.instantstreetview.com/@-16.682808,-49.268314,163.151h,0p,1z"
13097,1866,Rua 4 & Rua 9,rua 4,rua 4,,,,-107.734,-16.682581,-49.268382,10,gyn_west,"https://www.instantstreetview.com/@-16.682581,-49.268382,-107.734h,0p,1z"
13100,1868,[Unset] & [Unset],Avenida Portugal,Avenida Portugal,220,,,174.722,-16.688725,-49.270356,10,gyn_west,"https://www.instantstreetview.com/@-16.688725,-49.270356,174.722h,0p,1z"
13102,1870,[Unset] & [Unset],Avenida Laudelino Gomes,Avenida Laudelino Gomes,,,,-91.1751,-16.721248,-49.262647,10,gyn_west,"https://www.instantstreetview.com/@-16.721248,-49.262647,-91.1751h,0p,1z"
13104,1872,[Unset] & [Unset],rua 9,rua 9,1528,,Dalulave,174.534,-16.692388,-49.266202,10,gyn_west,"https://www.instantstreetview.com/@-16.692388,-49.266202,174.534h,0p,1z"
13105,1873,[Unset] & [Unset],Avenida C-197,Avenida C-197,9,,,-24.1171,-16.695791,-49.282743,10,gyn_west,"https://www.instantstreetview.com/@-16.695791,-49.282743,-24.1171h,0p,1z"
13111,1875,[Unset] & [Unset],rua 3,rua 3,483,,,-16.6044,-16.682571,-49.263949,10,gyn_west,"https://www.instantstreetview.com/@-16.682571,-49.263949,-16.6044h,0p,1z"
13114,1877,[Unset] & [Unset],Avenida 136,Avenida 136,,,,77.5358,-16.697481,-49.25496,10,gyn_west,"https://www.instantstreetview.com/@-16.697481,-49.25496,77.5358h,0p,1z"
13116,1878,Avenida 136 & Rua 146,rua 146,rua 146,,,,-18.0513,-16.698415,-49.260449,10,gyn_west,"https://www.instantstreetview.com/@-16.698415,-49.260449,-18.0513h,0p,1z"
13119,1880,Rua 7 & Avenida B,rua 7,rua 7,,,,-15.8958,-16.678957,-49.268365,10,gyn_west,"https://www.instantstreetview.com/@-16.678957,-49.268365,-15.8958h,0p,1z"
13121,1881,[Unset] & [Unset],Avenida T-63,Avenida T-63,,,,-87.3587,-16.714141,-49.27347,10,gyn_west,"https://www.instantstreetview.com/@-16.714141,-49.27347,-87.3587h,0p,1z"
13126,1884,Avenida T-63 & Rua C-259,rua C-259,rua C-259,,,,178.331,-16.714462,-49.271924,10,gyn_west,"https://www.instantstreetview.com/@-16.714462,-49.271924,178.331h,0p,1z"
13127,1885,[Unset] & [Unset],rua S-1,rua S-1,508,,,177.932,-16.71751,-49.263688,10,gyn_west,"https://www.instantstreetview.com/@-16.71751,-49.263688,177.932h,0p,1z"
13133,1888,[Unset] & [Unset],Avenida T-1,Avenida T-1,1041,,,-37.8733,-16.694433,-49.276258,10,gyn_west,"https://www.instantstreetview.com/@-16.694433,-49.276258,-37.8733h,0p,1z"
13136,1889,[Unset] & [Unset],rua 243,rua 243,519,,,139.542,-16.68503,-49.278238,10,gyn_west,"https://www.instantstreetview.com/@-16.68503,-49.278238,139.542h,0p,1z"
13138,1891,[Unset] & [Unset],Avenida República do Líbano,Avenida República do Líbano,2461,,,-15.1632,-16.687637,-49.264424,10,gyn_west,"https://www.instantstreetview.com/@-16.687637,-49.264424,-15.1632h,0p,1z"
13139,1920,[Unset] & [Unset],rua 145,rua 145,,,,177.564,-16.697791,-49.262924,10,gyn_west,"https://www.instantstreetview.com/@-16.697791,-49.262924,177.564h,0p,1z"
13143,1893,Rua T-62 & Rua S-6,rua T-62,rua T-62,95,,,-92.4149,-16.712006,-49.259823,10,gyn_west,"https://www.instantstreetview.com/@-16.712006,-49.259823,-92.4149h,0p,1z"
13147,1895,Rua T-62 & Rua C-235,rua T-62,rua T-62,,,,65.7252,-16.712632,-49.271603,10,gyn_west,"https://www.instantstreetview.com/@-16.712632,-49.271603,65.7252h,0p,1z"
13148,2592,[Unset] & [Unset],Alameda das Rosas,Alameda das Rosas,,,,-32.3973,-16.679889,-49.272824,10,gyn_west,"https://www.instantstreetview.com/@-16.679889,-49.272824,-32.3973h,0p,1z"
13149,1756,Avenida T-2 & Rua T-55,Avenida T-2,Avenida T-2,186,,,-36.9607,-16.70496,-49.270662,10,gyn_west,"https://www.instantstreetview.com/@-16.70496,-49.270662,-36.9607h,0p,1z"
13152,1898,[Unset] & [Unset],rua T-54,rua T-54,,,,-131.474,-16.705144,-49.27216,10,gyn_west,"https://www.instantstreetview.com/@-16.705144,-49.27216,-131.474h,0p,1z"
13156,2737,[Unset] & [Unset],Avenida Edmundo Pinheiro de Abreu,Avenida Edmundo Pinheiro de Abreu,,,,87.6484,-16.710027,-49.258645,10,gyn_west,"https://www.instantstreetview.com/@-16.710027,-49.258645,87.6484h,0p,1z"
13159,1901,Viela 1133 & Rua 1131,rua 1131,rua 1131,670,,Bebe Kids,-178.464,-16.704162,-49.260894,10,gyn_west,"https://www.instantstreetview.com/@-16.704162,-49.260894,-178.464h,0p,1z"
13165,1904,[Unset] & [Unset],Alameda das Rosas,Alameda das Rosas,,,,23.3433,-16.683713,-49.269261,10,gyn_west,"https://www.instantstreetview.com/@-16.683713,-49.269261,23.3433h,0p,1z"
13167,1906,[Unset] & [Unset],rua 131,rua 131,697,,,11.0109,-16.697632,-49.257071,10,gyn_west,"https://www.instantstreetview.com/@-16.697632,-49.257071,11.0109h,0p,1z"
13168,1906,[Unset] & [Unset],Avenida 136,Avenida 136,,,,-103.149,-16.69782,-49.257325,10,gyn_west,"https://www.instantstreetview.com/@-16.69782,-49.257325,-103.149h,0p,1z"
13169,1907,[Unset] & [Unset],Avenida Assis Chateaubriand,Avenida Assis Chateaubriand,,,,25.4704,-16.683454,-49.260096,10,gyn_west,"https://www.instantstreetview.com/@-16.683454,-49.260096,25.4704h,0p,1z"
13170,1908,Avenida R 11 & Rua 22,Avenida R 11,Avenida R 11,,,,-5.50955,-16.690784,-49.272039,10,gyn_west,"https://www.instantstreetview.com/@-16.690784,-49.272039,-5.50955h,0p,1z"
13172,1909,Rua T-47 & Avenida T-1,Avenida T-1,Avenida T-1,472,,Aldeia dos Bichos,142.544,-16.69098,-49.279248,10,gyn_west,"https://www.instantstreetview.com/@-16.69098,-49.279248,142.544h,0p,1z"
13175,1910,Rua C-254 & Rua C-248,rua C-248,rua C-248,313,,,52.7578,-16.712235,-49.273877,10,gyn_west,"https://www.instantstreetview.com/@-16.712235,-49.273877,52.7578h,0p,1z"
13177,1911,[Unset] & [Unset],rua 145,rua 145,64,,,-156.399,-16.694123,-49.261899,10,gyn_west,"https://www.instantstreetview.com/@-16.694123,-49.261899,-156.399h,0p,1z"
13180,1912,Rua S-3 & Avenida T-63,rua S-3,rua S-3,334,,,-1.96523,-16.713609,-49.262007,10,gyn_west,"https://www.instantstreetview.com/@-16.713609,-49.262007,-1.96523h,0p,1z"
13183,1913,[Unset] & [Unset],Avenida 85,Avenida 85,,,,158.859,-16.691428,-49.262503,10,gyn_west,"https://www.instantstreetview.com/@-16.691428,-49.262503,158.859h,0p,1z"
13185,1915,[Unset] & [Unset],Praça Wilsom Sáles& Av. C-255,Praça Wilsom Sáles,,,,144.343,-16.714614,-49.274557,10,gyn_west,"https://www.instantstreetview.com/@-16.714614,-49.274557,144.343h,0p,1z"
13188,1917,Rua 5 & Rua 6,rua 6,rua 6,199,,,73.0551,-16.683079,-49.264716,10,gyn_west,"https://www.instantstreetview.com/@-16.683079,-49.264716,73.0551h,0p,1z"
13191,1918,Rua T-65 & Rua T-36,rua T-65,rua T-65,628,,,-92.6542,-16.717411,-49.264842,10,gyn_west,"https://www.instantstreetview.com/@-16.717411,-49.264842,-92.6542h,0p,1z"
13200,1923,Rua S-3 & Rua T-62,rua T-62,rua T-62,,,,-92.9437,-16.712102,-49.262213,10,gyn_west,"https://www.instantstreetview.com/@-16.712102,-49.262213,-92.9437h,0p,1z"
13201,1924,[Unset] & [Unset],Avenida T-15,Avenida T-15,,,,-35.1654,-16.710359,-49.27153,10,gyn_west,"https://www.instantstreetview.com/@-16.710359,-49.27153,-35.1654h,0p,1z"
13206,2738,[Unset] & [Unset],Alameda Couto Magalhães,Alameda Couto Magalhães,,,,-3.57562,-16.715392,-49.258527,10,gyn_west,"https://www.instantstreetview.com/@-16.715392,-49.258527,-3.57562h,0p,1z"
13208,1928,Rua 1137 & Rua 1135,rua 1137,rua 1137,194,,,167.063,-16.699747,-49.257481,10,gyn_west,"https://www.instantstreetview.com/@-16.699747,-49.257481,167.063h,0p,1z"
13213,1762,[Unset] & [Unset],Avenida T-3,Avenida T-3,,,,125.311,-16.705663,-49.273914,10,gyn_west,"https://www.instantstreetview.com/@-16.705663,-49.273914,125.311h,0p,1z"
13214,1931,[Unset] & [Unset],Alameda Coronel Joaquim de Bastos,Alameda Coronel Joaquim de Bastos,132,,Chiquita Bacana cafe,85.9005,-16.708463,-49.262908,10,gyn_west,"https://www.instantstreetview.com/@-16.708463,-49.262908,85.9005h,0p,1z"
13218,2739,Rua C-248 & T-67,T-67,T-67,,,,55.1315,-16.711265,-49.272509,10,gyn_west,"https://www.instantstreetview.com/@-16.711265,-49.272509,55.1315h,0p,1z"
13220,2739,Rua C-248 & T-67,rua C-248,rua C-248,210,,,-128.833,-16.711385,-49.272826,10,gyn_west,"https://www.instantstreetview.com/@-16.711385,-49.272826,-128.833h,0p,1z"
13222,1935,Rua T-52 & Avenida T-2,rua T-52,rua T-52,,,,-127.449,-16.701076,-49.27409,10,gyn_west,"https://www.instantstreetview.com/@-16.701076,-49.27409,-127.449h,0p,1z"
13226,1938,[Unset] & [Unset],Avenida C-255,Avenida C-255,441,,,-8.40429,-16.717101,-49.274068,10,gyn_west,"https://www.instantstreetview.com/@-16.717101,-49.274068,-8.40429h,0p,1z"
13227,1939,[Unset] & [Unset],rua S-1,rua S-1,,,,-2.64947,-16.715536,-49.263545,10,gyn_west,"https://www.instantstreetview.com/@-16.715536,-49.263545,-2.64947h,0p,1z"
13232,1941,Rua T-30 & Avenida T-9,Avenida T-9,Avenida T-9,1294,,,-127.695,-16.703062,-49.273843,10,gyn_west,"https://www.instantstreetview.com/@-16.703062,-49.273843,-127.695h,0p,1z"
13244,1948,[Unset] & [Unset],rua S-6,rua S-6,598,,,178.745,-16.715614,-49.259576,10,gyn_west,"https://www.instantstreetview.com/@-16.715614,-49.259576,178.745h,0p,1z"
13245,1948,[Unset] & [Unset],rua T-64,rua T-64,,,,-93.4567,-16.715488,-49.259622,10,gyn_west,"https://www.instantstreetview.com/@-16.715488,-49.259622,-93.4567h,0p,1z"
13250,1951,Rua 27 & Rua 25-A,rua 27,rua 27,,,,-40.2965,-16.693949,-49.27158,10,gyn_west,"https://www.instantstreetview.com/@-16.693949,-49.27158,-40.2965h,0p,1z"
13253,1820,Avenida 85 & Rua 98,Avenida 85,Avenida 85,,,,-153.406,-16.683108,-49.257768,10,gyn_west,"https://www.instantstreetview.com/@-16.683108,-49.257768,-153.406h,0p,1z"
13254,1952,Rua 94 & Avenida Cora Coralina,rua 94,rua 94,846,,,-86.2262,-16.684938,-49.256542,10,gyn_west,"https://www.instantstreetview.com/@-16.684938,-49.256542,-86.2262h,0p,1z"
13258,1954,Avenida T-63 & Rua T-36,rua T-36,rua T-36,1105,,,-2.61192,-16.71376,-49.26469,10,gyn_west,"https://www.instantstreetview.com/@-16.71376,-49.26469,-2.61192h,0p,1z"
13263,1957,[Unset] & [Unset],Avenida 85,Avenida 85,,,,-156.476,-16.692947,-49.263103,10,gyn_west,"https://www.instantstreetview.com/@-16.692947,-49.263103,-156.476h,0p,1z"
13267,1960,Rua 90 & Rua 122,rua 90,rua 90,971,,,0.942956,-16.699738,-49.252507,10,gyn_west,"https://www.instantstreetview.com/@-16.699738,-49.252507,0.942956h,0p,1z"
13268,1960,Rua 90 & Rua 122,rua 122,rua 122,79,,,93.2974,-16.699878,-49.252425,10,gyn_west,"https://www.instantstreetview.com/@-16.699878,-49.252425,93.2974h,0p,1z"
13269,1961,[Unset] & [Unset],rua T-43,rua T-43,,,,26.9089,-16.692603,-49.283689,10,gyn_west,"https://www.instantstreetview.com/@-16.692603,-49.283689,26.9089h,0p,1z"
13270,1961,[Unset] & [Unset],Avenida T-3,Avenida T-3,,,,117.112,-16.692801,-49.283711,10,gyn_west,"https://www.instantstreetview.com/@-16.692801,-49.283711,117.112h,0p,1z"
